Date,Close,High,Low,Open,Volume
11/1/2011,177.835556,181.5344274,177.2156221,179.8813023,16384499
11/2/2011,180.1499481,182.040718,176.6783754,176.6783754,13751121
11/3/2011,183.0635986,183.7765187,178.3315217,179.3130679,16042287
11/4/2011,181.8340759,187.0104464,180.3255956,187.0104464,18251373
11/8/2011,182.6090088,182.8776349,179.4680526,181.6377943,10120202
11/9/2011,178.7344513,184.4584197,177.9492227,183.9211537,11664515
11/11/2011,182.9499207,183.6628406,175.6658137,177.5049245,21739364
11/14/2011,181.1624908,185.1506799,180.3979257,184.2001291,15996247
11/15/2011,178.0112,181.4311135,176.9366679,179.9846238,9897941
11/16/2011,175.2525635,177.525623,173.0311766,177.525623,13313254
11/17/2011,167.3692017,175.3662303,166.6046227,174.6223149,24227745
11/18/2011,166.9869385,167.7825129,162.6268044,165.3751399,21690327
11/21/2011,162.4924469,165.313104,161.4902372,165.313104,17715656
11/22/2011,164.321228,166.2326614,162.5441077,162.8540747,19171804
11/23/2011,159.816452,163.2260344,156.1795706,163.2260344,23710270
11/24/2011,159.7647705,160.7669802,155.6319506,160.1470599,27857321
11/25/2011,155.7662964,159.3721828,155.1877031,159.0518977,16185464
11/28/2011,161.9655304,162.3788152,157.5744018,158.0806725,11033484
11/29/2011,158.0806885,161.593589,156.8718293,161.593589,21013969
11/30/2011,160.818634,161.8621845,155.621614,156.3655155,19988986
12/1/2011,165.1064606,167.5344966,164.3212319,165.1064606,20626920
12/2/2011,167.8031464,168.4127349,162.5337893,164.6931855,19598467
12/5/2011,166.7079468,167.8341378,164.9721534,167.0385636,13827937
12/7/2011,167.3381958,169.3426153,165.9743602,166.7596026,15373615
12/8/2011,160.9426422,166.9042415,159.5478113,165.7263917,19435800
12/9/2011,156.1588898,159.0931964,155.5389695,159.0931964,22070197
12/12/2011,150.331604,157.4607351,149.6083522,157.1610998,22298377
12/13/2011,153.3898926,154.1544715,148.9884326,149.5876893,22873371
12/14/2011,153.307251,155.786946,151.550794,152.5013449,23206895
12/15/2011,155.0120392,155.9109312,149.5050512,151.2408446,28922246
12/16/2011,149.164093,174.5293332,147.9655795,154.7744127,25499308
12/19/2011,151.9433899,152.8939406,147.7795611,148.6164623,20623197
12/20/2011,147.428299,153.2659171,146.5500705,153.2659171,24282464
12/21/2011,154.5677643,155.755946,149.3397345,150.2282947,19963870
12/22/2011,155.9212799,157.1094756,151.4681601,153.193622,19571514
12/23/2011,154.2371368,159.0622137,153.4105673,157.0474624,15360163
12/26/2011,157.2540894,158.0393318,154.0614745,154.3714415,10396517
12/27/2011,155.6112976,158.8452258,154.0201492,158.2872962,13449406
12/28/2011,152.7183075,156.7374779,151.9537286,156.5721695,12376536
12/29/2011,147.1080017,152.7079891,146.1367873,151.6024479,23840441
12/30/2011,143.1921387,148.8954434,142.3759009,147.3353042,29146195
1/2/2012,146.0024719,146.6637193,141.993633,143.9877207,18808107
1/3/2012,149.7426605,150.2075903,146.7876769,147.1802981,20489219
1/4/2012,147.9862213,151.0445092,147.4076282,150.3109395,18541902
1/5/2012,144.5456238,149.8046478,143.429751,147.7485561,28959200
1/6/2012,148.2754974,149.6083376,143.9567059,144.0393601,20575210
1/9/2012,145.9404907,147.6349432,145.1552482,147.6349432,18386646
1/10/2012,152.1293335,152.7079403,147.1286182,147.1286182,19720278
1/11/2012,154.6194153,155.6009614,151.1581606,152.480669,21183286
1/12/2012,152.2740326,155.5906287,151.3854724,154.4644239,14225123
1/13/2012,151.2201538,155.1773334,150.455575,153.3278908,20530513
1/16/2012,147.3249817,150.8378816,146.9220287,150.8378816,17794345
1/17/2012,153.3382263,153.8238335,147.9552205,147.9552205,22738488
1/18/2012,161.1286011,162.8127353,156.6444872,157.4607249,40461227
1/19/2012,162.3477936,164.4761941,161.6142101,163.0400362,23989114
1/20/2012,163.7943115,165.3131239,159.5374959,163.2466998,31725274
1/23/2012,159.4341736,161.1286261,156.0555866,156.0762501,28250482
1/24/2012,161.9551544,163.5772841,159.1964884,160.0643849,22291662
1/25/2012,163.4430084,164.2799098,161.7588739,162.9780648,16786908
1/27/2012,169.528595,171.0784164,165.106471,165.3131203,24347771
1/30/2012,164.2282104,169.2082768,163.7012762,168.1854037,21126187
1/31/2012,168.8466797,169.6112586,165.6024058,166.2430034,27405612
2/1/2012,171.7603149,172.3389081,168.6193728,169.2186295,16522676
2/2/2012,171.3573608,174.1366909,170.3034923,172.5455563,21445055
2/3/2012,173.227478,173.5787722,168.547046,171.512362,19989261
2/6/2012,172.1322784,175.5418607,170.2931674,174.7979453,17430906
2/7/2012,174.5189667,176.2030871,172.3905524,173.9920324,21068816
2/8/2012,177.3809509,178.682782,174.6119528,175.0252376,15957543
2/9/2012,176.4407654,177.6909378,174.1160469,177.0400222,18851741
2/10/2012,174.2503204,177.5049255,173.1654567,175.7174736,14952871
2/13/2012,175.4902039,177.463628,173.7854058,173.8060694,15284147
2/14/2012,175.4178772,176.9676848,174.1986864,175.0045924,13711512
2/15/2012,172.8865051,176.8333671,172.1426036,176.5130683,31421021
2/16/2012,167.885788,171.7189866,166.2843216,171.7189866,27747347
2/17/2012,169.0740051,170.7684717,167.4208795,169.8695795,35922700
2/21/2012,174.3123169,175.3868627,168.4333722,168.9293112,36457910
2/22/2012,172.21492,177.1743095,171.5330092,175.2318808,25146771
2/23/2012,173.4961243,175.6245252,170.8097799,171.9256392,19105924
2/24/2012,169.4355774,173.9300367,168.3093865,172.2355707,18746068
2/27/2012,161.4799194,170.6031389,158.1529913,169.8178964,27772012
2/28/2012,164.5898743,165.3854486,162.7714266,163.0503983,23140014
2/29/2012,169.6009216,171.0784068,166.1706759,166.3566479,27846970
3/1/2012,167.5758362,169.1773165,165.5404213,167.7514902,12960682
3/2/2012,168.2267456,169.0326378,166.5012842,168.6710257,12687228
3/5/2012,164.7965393,168.2061221,164.1249462,167.803169,13074509
3/6/2012,160.4673615,167.1728759,159.9404272,164.6931674,35129404
3/7/2012,157.4193878,160.6636613,155.1876695,160.4673576,28202989
3/9/2012,159.8991241,161.0976377,158.9485732,160.2090774,17249418
3/12/2012,165.0134888,165.9330444,161.1182991,163.2467,15041933
3/13/2012,169.4355774,169.8488621,165.9950003,166.0259957,16117008
3/14/2012,168.3094025,171.512349,166.6976043,171.0990643,17623820
3/15/2012,164.6208649,169.6939182,163.9492857,169.032657,20258209
3/16/2012,159.5994873,164.8378492,158.5662822,161.1802903,25168501
3/19/2012,156.0349274,161.8002236,155.2083577,161.3869388,15978638
3/20/2012,157.1611328,158.3699782,155.0430635,156.2415771,10455362
3/21/2012,158.7109222,159.8371133,156.0349235,157.0474651,14211666
3/22/2012,152.1603394,159.4134496,151.2614477,158.2665817,29243875
3/23/2012,153.7515259,154.8777169,152.5220033,153.699867,26956646
3/26/2012,150.8688812,153.7205339,150.2282974,153.7205339,23135333
3/27/2012,151.0651703,152.6666504,149.8356616,152.5013282,27194700
3/28/2012,149.9596405,152.0673775,148.8851084,150.8482006,18072694
3/29/2012,149.7426605,150.7861972,148.3684933,148.3684933,23976904
3/30/2012,155.1050415,155.6009805,150.2489691,150.7449081,17276879
4/2/2012,153.0282745,155.1566891,152.7183213,154.8467221,11220694
4/3/2012,155.5389709,157.6467081,153.7928459,153.7928459,17515593
4/4/2012,154.361145,156.4275555,153.6275751,153.9478602,11813695
4/9/2012,153.358902,154.567761,151.6954449,152.9249537,11411688
4/10/2012,153.4622345,154.3611266,152.5220153,154.154491,8370104
4/11/2012,150.910202,152.707986,150.0836325,152.707986,16304095
4/12/2012,153.5965576,154.0718469,151.5301472,151.5301472,11779103
4/13/2012,155.3013306,157.4607404,152.3980192,154.1648078,14214624
4/16/2012,154.5884094,155.6939368,152.0880375,154.3817602,10518035
4/17/2012,154.2371368,155.9729164,152.9869507,155.9729164,13893966
4/18/2012,154.6917572,156.3862098,153.4725663,154.9810469,14998238
4/19/2012,153.2556152,155.7869695,152.6046857,155.7869695,18399192
4/20/2012,151.0238495,153.1212687,150.4349246,152.9249511,14922257
4/23/2012,152.1500549,154.1028155,149.6496828,149.9906451,22106609
4/24/2012,151.9020844,153.0179436,149.5463707,152.7079904,16664900
4/25/2012,152.1500549,153.5138767,150.445257,151.6954431,13586437
4/26/2012,153.9581451,154.7743828,151.5921,152.3153518,15180399
4/27/2012,153.3279114,154.3921118,152.1913886,153.1832665,12501799
4/30/2012,153.9685059,154.5470991,152.3980346,152.3980346,12147744
5/2/2012,153.6482239,155.2703541,152.9146402,154.5471022,12520177
5/3/2012,152.677002,153.8341884,151.912423,152.6046657,8299657
5/4/2012,150.114624,152.9146176,149.1950685,151.550782,16529947
5/7/2012,147.8932037,149.1950346,145.7027991,147.7485451,20084811
5/8/2012,146.3744354,148.5544951,144.4423383,148.3685232,16997816
5/9/2012,143.6364136,146.3640846,142.7995123,145.0622397,16058311
5/10/2012,143.4401245,146.3847631,142.6962091,144.0807083,14838445
5/11/2012,144.0703583,145.2688716,142.2312474,143.2024617,13310297
5/14/2012,140.7847748,145.227562,140.2165134,144.2356841,17853868
5/15/2012,140.8570862,142.1692628,139.296947,140.3094884,16170682
5/16/2012,139.7102509,141.0947501,139.079985,139.482938,13569502
5/17/2012,141.5803528,142.5515672,140.0615405,140.5678113,15576334
5/18/2012,142.2829132,143.9050431,139.4829197,139.8755409,10341793
5/21/2012,143.7190704,144.7936025,141.7559782,141.859296,10211280
5/22/2012,142.809845,145.5995066,142.3242378,145.5995066,12853294
5/23/2012,141.9316711,142.5722689,140.4231902,141.5907225,11301566
5/24/2012,143.6777344,144.6489486,141.7766329,143.4090945,10498664
5/25/2012,142.8305206,143.6777537,142.2829228,143.6157631,13496281
5/28/2012,144.9899445,145.2689024,142.9958566,142.9958566,11265492
5/29/2012,145.0312958,146.6740897,144.1427353,145.1036182,15024360
5/30/2012,145.9404907,146.4364297,143.6467677,144.576655,15403723
5/31/2012,147.7324982,152.6422587,142.8646247,145.931913,39482174
6/1/2012,143.4718323,148.5386181,141.9643584,148.0989365,17921568
6/4/2012,145.042099,145.9319304,140.9907644,141.7444943,14269847
6/5/2012,147.0939484,147.8162874,145.5341332,145.7225622,13284608
6/6/2012,149.8890076,150.328689,146.2459368,147.4917032,23252900
6/7/2012,151.0091858,153.2389985,149.9623302,150.9673127,27944820
6/8/2012,152.7783356,153.2389536,149.1352648,150.3286898,12717493
6/11/2012,151.2185364,154.181156,150.3496556,153.4064757,9954345
6/12/2012,151.365097,152.0036758,149.5749662,149.7005855,11961991
6/13/2012,149.9727783,151.5744663,149.156225,151.2185309,9950023
6/14/2012,149.9832153,150.9149195,148.8735505,149.9099374,7479627
6/15/2012,152.1607056,152.7992983,150.4333983,150.4333983,9936719
6/18/2012,150.5171204,153.7833194,149.0724568,152.9144248,10034412
6/19/2012,154.4009857,154.8092624,150.1193356,150.1193356,7804051
6/20/2012,154.3904877,155.5524939,153.4692517,154.5161069,10313366
6/21/2012,150.4752502,153.6786397,148.737461,153.6786397,22609240
6/22/2012,148.8631287,149.6796681,147.3033137,149.3970247,19130296
6/25/2012,149.9518433,151.3651023,149.0724802,149.5330983,11114641
6/26/2012,151.4802399,151.8989848,149.5854264,150.2240051,16084241
6/27/2012,151.2709045,152.7574416,150.3287318,152.087444,7708056
6/28/2012,150.7265167,152.380546,150.0460509,151.6686754,11903391
6/29/2012,154.4847107,155.1233033,151.8152311,151.8152311,16771028
7/2/2012,154.3904877,155.1023442,152.8725462,153.9926793,6831968
7/3/2012,154.1706543,155.4896846,153.1133168,154.9243839,10294922
7/4/2012,153.7310181,154.9348977,152.6004024,154.9348977,9347118
7/5/2012,154.6626892,155.4373554,153.2703669,153.8775407,7805552
7/6/2012,153.8566132,154.5161284,152.7364799,154.5161284,9259557
7/9/2012,153.2180176,153.6367485,152.0245925,152.6317663,7798797
7/10/2012,154.8720856,155.3536402,153.0086766,153.1447642,5974354
7/11/2012,151.9304047,154.2230267,151.1661927,153.5634975,11937173
7/12/2012,150.9986877,152.7992868,150.1402613,151.1452436,10066480
7/13/2012,150.4333801,152.1083458,149.700573,150.7474423,11373177
7/16/2012,150.8207245,151.6163273,149.7110455,150.7474466,7307313
7/17/2012,150.6113586,152.4119578,150.1821454,151.7524425,11396875
7/18/2012,149.8680878,151.1347769,149.1143441,150.3287058,8552746
7/19/2012,152.3805237,152.8202051,150.3286863,150.7893043,11681226
7/20/2012,151.3022919,152.6003859,150.1298032,151.2290139,12406980
7/23/2012,150.5380554,151.9617825,149.3446444,149.7005656,10221032
7/24/2012,151.6896362,152.1816452,150.4019965,150.956829,8035118
7/25/2012,150.5904236,151.7001026,149.1038866,150.8312079,8748220
7/26/2012,148.6851654,150.9359147,147.9523721,150.9359147,14016845
7/27/2012,150.9568329,152.1711808,149.9413822,150.5380879,13466410
7/30/2012,152.7574158,153.2180338,151.1347774,151.3755617,6963876
7/31/2012,155.6886292,156.2120569,150.9568291,153.1761733,13479810
8/1/2012,156.3481293,157.217024,154.6417447,154.9872117,14431906
8/2/2012,154.8406525,156.5260865,154.2544152,155.3745484,7974567
8/3/2012,155.4687653,156.609849,152.9563097,153.888014,10943814
8/6/2012,164.5764465,165.2778349,156.620334,156.620334,37384710
8/7/2012,164.0948792,166.6492079,162.8386443,164.5764337,19670296
8/8/2012,165.5709686,167.2878077,163.8436473,164.367075,18370923
