Date,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2019-07-04,0.32641724008416945,0.5479485080225552,0.5434359993805561,0.08019861339581529,0.1992998499156431,0.7588980948399728,1.0777031431832598,-0.16885418164490032,1.0777031431832598,-0.8090342935632541,0.8077564580785666,0.14061874007935954,0.5239139331539104
2019-07-05,-0.3450177831839462,0.5471591820922774,0.5447007379926634,0.029834867802153154,0.024848083700211705,-0.3525742863173827,-0.22924175628361704,-0.17117548518151682,-0.22924175628361748,-0.8859498793806266,0.08327411841985113,0.07523795588877345,0.581563994969907
2019-07-08,-1.2397120470015444,0.5423290302113268,0.5437997695837745,-0.1671230386987645,-0.5060783202545556,-2.0289652664821816,-1.6365218542772193,0.020010040963705747,-1.63652185427722,-0.9723570399451807,-1.7294742195586639,-0.47982229343729765,0.6221615626028194
2019-07-09,-1.2476828618242488,0.5368939677245917,0.5433378639170136,-0.32387208593939054,-0.8234731497841142,-1.789288672493125,-1.3034567838699531,-0.032902660536611034,-1.3034567838699531,-0.9310375419084853,-2.0215680913793523,-0.7173280373611687,0.6500266012456959
2019-07-10,-1.4184971171223646,0.5314907357677788,0.5419626231059987,-0.4805442660676076,-1.077183799935624,-1.8455847021752751,-1.6498702490475474,-0.11854775133300584,-1.6498702490475474,-0.8648830152872845,-1.8201377236885705,-0.9747937800103383,0.6636433336378178
2019-07-11,-1.0102808569851014,0.5270977136482946,0.5410740266484416,-0.549130621687677,-1.044988056344305,-1.2232510459119503,-1.1393661951016187,-0.14370189020138022,-1.139366195101619,-0.8404265615552129,-1.3794769622279137,-0.7586654863294137,0.6306499152628435
2019-07-12,-1.111693138109336,0.5235052883700735,0.5401477891911697,-0.6178932367931168,-1.0197020244969235,-1.2735340575621539,-1.3241224133937333,-0.12745365599858957,-1.3241224133937333,-0.9263972233540845,-1.1867490273178551,-0.7075511576255338,0.6228436623701428
2019-07-15,-0.9345175874739724,0.5223935887292076,0.5394815413990732,-0.6454896834115113,-0.8895711602269936,-1.0246709478334075,-1.1062489462820648,-0.2006872824192627,-1.106248946282065,-0.929203444615304,-1.0631862466847275,-0.802069101109722,0.6413614079052548
2019-07-16,-0.5832322875253062,0.5220101966750536,0.5398275676350256,-0.6170320232656267,-0.63581784124935,-0.6013547398623316,-0.6549998271691457,-0.21793011331814718,-0.6549998271691457,-0.7998135592717807,-0.7323015384283238,-0.7288797482700329,0.6703380165393249
2019-07-17,-0.4692516962671054,0.5219577933928723,0.5408470989015927,-0.5751654502511575,-0.39701717725556296,-0.4620720524684241,-0.5036694695520619,-0.2507106209261211,-0.5036694695520624,-0.6596871032281889,-0.4770833198259315,-0.6844453054269197,0.6748600853671353
2019-07-18,-0.8389621183751568,0.5188422826888606,0.5421239364064654,-0.5939139684713894,-0.3678018135000186,-0.8935176860527768,-1.0542821861106306,-0.2422793433897708,-1.0542821861106304,-0.5384792564976694,-0.7500110757362458,-0.9706938913662471,0.6890831286635446
2019-07-19,-1.4265592016746238,0.5147981532433447,0.5427554996842835,-0.7131823586420235,-0.6127891797694647,-1.633225033870673,-1.7718050996005925,-0.10467079587755332,-1.7718050996005932,-0.36149492042390524,-1.2742973592213287,-1.0817138061770804,0.6834242268901952
2019-07-22,-1.6281058712736207,0.5101092893773154,0.5431173899884302,-0.8458693443858792,-0.8446029316823287,-1.7210344184491093,-1.6711559759551533,-0.09022298614304898,-1.6711559759551533,-0.1020240810498729,-1.6601279151146897,-0.6598918881547908,0.7436511100494133
2019-07-23,-1.6693694069851772,0.503935296038125,0.5441006245229277,-0.9521442256297066,-0.9595410766601684,-1.569138438816109,-1.7416163845708956,-0.05497962435895451,-1.7416163845708956,0.17683983606107936,-1.4946361945673245,-0.6907141046239428,0.7836676297323837
2019-07-24,-1.8314772262786143,0.4962907738982463,0.5443654558423502,-1.063793311539957,-1.0658392006767248,-1.5940709407281661,-1.7055412545562363,0.0183964906246075,-1.7055412545562365,0.45443613487464646,-1.5578384217167895,-0.700276322481294,0.8052169297889328
