Date,Open,High,Low,Close,Volume,Close_lag1,Volume_lag1,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2011-09-22,3126.02002,3126.02002,3126.02002,3126.02002,0,3261.800049,0.0,39.12076026720112,3229.2265016,3445.2901806799996,-39.630788598244635,4.050088570435101,0.274113020768976,0.0,55.776384642857174,-100.0,13.134739482501642,-78.6708367198975,-7.817744296053553,0.0
2011-09-23,3056.73999,3056.73999,3056.73999,3056.73999,0,3126.02002,0.0,35.77627255152335,3221.03649915,3430.50698244,-50.34019752742961,-5.3274410796268725,0.15934780729442108,0.0,53.91852685714288,-100.0,15.609188775853161,-113.9169909998896,-9.860722076034978,0.0
2011-09-26,2977.550049,2977.550049,2977.550049,2977.550049,0,3056.73999,0.0,32.369771067223,3212.70400405,3413.3117822400004,-64.36320417529214,-15.48032283077982,0.05271359217973155,0.0,57.237095500000024,-100.0,18.686147212180828,-148.85669766727403,-9.101312985056321,0.0
2011-09-27,3052.080078,3052.080078,3052.080078,3052.080078,0,2977.550049,0.0,38.32212627311411,3211.1135133,3396.97518556,-68.75982156530654,-15.90152312624241,0.20163555892954554,18.020711570767737,57.60424807142859,-81.97928842923227,20.345520533216433,-99.02598015693682,-3.449411441646899,0.0
2011-09-28,2996.5,2996.5,2996.5,2996.5,0,3052.080078,0.0,35.79219425654243,3212.3100099,3379.52698732,-75.7874868069216,-18.343323885292172,0.088430256052405,4.5819330252935035,59.264962357142885,-95.41806697470649,22.56777573805255,-136.05175255589882,-5.426344772960567,0.0
2011-09-29,3006.060059,3006.060059,3006.060059,3006.060059,0,2996.5,0.0,36.5678954827776,3207.2500123500004,3363.0145898600003,-79.67446256137146,-17.784218918340017,0.1333200282386372,9.562949447774734,59.94782371428573,-90.43705055222526,23.750425685765084,-120.45500958885455,-7.120322516784061,0.0
2011-09-30,2921.389893,2921.389893,2921.389893,2921.389893,0,3006.060059,0.0,32.78958930269593,3192.0170045500004,3344.35638674,-88.4794751145132,-21.271365280685856,0.0524576874464537,0.0,57.74926764285715,-100.0,25.846652889864817,-142.93224806418445,-9.91261321178042,0.0
2011-10-03,2877.75,2877.75,2798.5,2804.699951,0,2921.389893,0.0,28.429859353856827,3166.1849976999997,3323.5427881000005,-103.567644376732,-29.087605868311485,-0.029161969240517362,1.3180451136946634,58.344273214285714,-98.68195488630533,28.88448995077338,-164.2551324417721,-12.560797315451378,0.0
2011-10-04,2789.0,2835.399902,2726.600098,2760.449951,0,2804.699951,0.0,26.96566323037402,3136.5039918499997,3302.2629883,-117.69685437693215,-34.57343199801676,-0.0021974910797632288,6.24202286528371,65.59355814285716,-93.75797713471628,32.21738590965133,-161.06682327738724,-15.553902353480098,0.0
2011-10-05,2782.100098,2808.300049,2738.850098,2745.300049,0,2760.449951,0.0,26.46315021420037,3102.5959962499996,3280.68019046,-128.61830900743962,-36.395891872608274,0.03907727409087704,3.4483317171771692,65.69140621428573,-96.55166828282283,36.5854919936663,-144.65355893750117,-15.834814894872174,0.0
2011-10-07,2832.5,2895.800049,2832.5,2889.550049,0,2745.300049,0.0,38.26062640454231,3077.5170045500004,3261.98239262,-124.30445101780333,-25.66561727324776,0.24846329044776547,30.048500359480308,75.98925778571432,-69.9514996405197,39.280179717434585,-89.18011772937375,-7.564569947955735,0.0
2011-10-10,2886.449951,2951.899902,2876.350098,2943.699951,0,2889.550049,0.0,42.02092154037103,3055.14550795,3244.36759282,-115.22360339324405,-13.267811652372103,0.33951719709332057,40.03391821157175,78.86853021428576,-59.96608178842825,40.974485896721546,-60.92906405442363,-3.698058695532036,0.0
2011-10-11,2975.449951,2999.199951,2949.5,2972.850098,0,2943.699951,0.0,43.998295089842806,3040.00401625,3227.3357959600003,-104.48794953764036,-2.025725740707614,0.3991200178721117,46.010841282756395,78.45497342857145,-53.98915871724361,41.384834281307796,-32.601400855621655,-0.15784624683566895,0.0
2011-10-12,2985.949951,3046.050049,2972.800049,3037.75,0,2972.850098,0.0,48.23151511648906,3033.8355104,3210.48279792,-89.74606267738272,10.172926900122519,0.505968554592615,77.90044633777683,83.18069885714287,-22.09955366222317,42.19731043159493,-7.589110692956241,-0.46951841477862466,0.0
2011-10-13,3050.75,3051.0,2996.5,3013.949951,0,3037.75,0.0,46.83339736435703,3026.11151135,3194.9005957599998,-79.05915191109261,16.687867514342003,0.4811037168212367,87.03881595744875,77.37498250000002,-12.961184042551258,42.66380296378639,-3.2073939396086675,0.5823444351743756,0.0
2011-10-14,2987.100098,2998.300049,2943.399902,2987.899902,0,3013.949951,0.0,45.286033310810325,3013.68100595,3180.29739262,-71.85016233115948,19.11748327537086,0.45793127203356254,80.28137521699496,77.46569814285716,-19.718624783005033,41.42413725333866,-21.70108063094831,-0.6041182359490471,0.0
2011-10-17,3005.850098,3011.100098,2958.850098,2983.75,0,2987.899902,0.0,45.030786483636476,3000.72650155,3166.36199222,-65.71210784539562,20.204428179702745,0.47041496431920155,79.00636530701522,75.54141664285716,-20.993634692984784,38.5444174738767,-10.505642130950175,2.1346040509492514,0.0
2011-10-18,2934.75,2948.199951,2909.75,2941.100098,0,2983.75,0.0,42.38661460698089,2987.40150155,3152.5969922199997,-63.537993401937456,17.902832660091008,0.41449592543520997,66.12209149187719,75.50355742857144,-33.877908508122815,37.006270794695716,-38.723465311453246,4.863270559525179,0.0
2011-10-19,2974.600098,2997.149902,2971.0,2988.699951,0,2941.100098,0.0,46.18464647535896,2973.39200445,3139.78579104,-57.33177423963525,19.28724021817817,0.5324014663222326,80.7952935201565,75.53710928571432,-19.204706479843487,34.30355934313165,10.9131014167752,8.268579545059819,0.0
2011-10-20,2955.800049,2978.600098,2919.649902,2972.050049,0,2988.699951,0.0,45.06554217911815,2958.9045044500003,3127.6569922199997,-53.137917301125526,18.78487675939381,0.533984015348016,75.66276977481947,79.78639428571432,-24.337230225180534,32.27150946771446,-0.6116508699007255,8.259570755575352,0.0
2011-10-21,2984.399902,2991.25,2924.149902,2932.850098,0,2972.050049,0.0,42.45709673093616,2949.24600835,3116.58939458,-52.360113851788356,15.650143523175103,0.4536455272728774,63.57893412680499,78.53138942857147,-36.42106587319501,29.476756462770094,0.909301689109973,1.498504897500741,0.0
2011-10-24,2976.050049,2995.649902,2925.949951,2942.949951,0,2932.850098,0.0,43.3666406895409,2943.5565064,3110.16439458,-50.35116614224307,14.127272521246411,0.4982103264826573,66.69232995021068,74.73210785714289,-33.30767004978932,27.56009957376494,12.900482160382145,-0.025478140180190678,0.0
2011-10-25,2962.0,3014.600098,2938.850098,3004.800049,0,2942.949951,0.0,48.71290077385993,2944.9190064,3104.9763965399998,-43.28721246383202,16.952980513386606,0.6750483760755865,85.1994344050763,72.37140757142859,-14.800565594923698,26.681977954345747,47.58650649071159,1.074724589090259,0.0
2011-10-28,3126.0,3256.449951,3126.0,3220.050049,0,3004.800049,0.0,62.11636031706974,2953.31750495,3103.0243994800003,-20.14645858382073,32.07498683914016,1.1470978771593134,91.41410397285313,85.38568978571432,-8.585896027146871,26.365675469590876,257.8865222130884,6.0011537815817695,0.0
2011-10-31,3214.949951,3214.949951,3148.899902,3157.149902,0,3220.050049,0.0,57.395915321989676,2961.35000005,3099.8143994800002,-6.789287014353704,36.34572611446142,0.9353928231683288,73.87527297991355,79.71784314285716,-26.124727020086457,26.701591567227872,196.3998499171141,4.751238518492573,0.0
2011-11-01,3130.0,3132.399902,3082.5,3112.649902,0,3157.149902,0.0,54.25463413046295,2966.6794922,3097.7103955600005,0.21314945641051963,34.678529600714825,0.8116683860672619,58.52319892597853,79.65356442857144,-41.47680107402147,26.44101885589194,123.53916198083148,4.175173335508875,0.0
2011-11-02,3070.350098,3129.350098,3059.75,3105.199951,0,3112.649902,0.0,53.72451144259798,2975.8699951,3094.98499516,5.104057385472061,31.655549682448306,0.7682976550061448,56.374380912444956,80.66071428571429,-43.62561908755504,25.331484941723804,101.72639399909588,4.070379589442807,0.0
2011-11-03,3095.0,3107.050049,3052.850098,3096.350098,0,3105.199951,0.0,53.06125060075127,2990.4525024500003,3093.89379888,8.173429845643568,27.77993747443324,0.7276810911975684,53.821783782138425,79.2999965,-46.178216217861575,24.215424407675933,82.25364823425063,5.2786370686795925,0.0
2011-11-04,3135.699951,3172.449951,3134.0,3145.850098,0,3096.350098,0.0,56.310219618938795,3009.7225098,3093.97620124,14.424607010458658,27.224891523499362,0.8157538527518164,68.0992591198837,80.84284314285716,-31.90074088011629,24.52961449482143,119.22825905531809,5.258143994930586,0.0
2011-11-08,3165.550049,3172.5,3127.699951,3148.75,0,3145.850098,0.0,56.50018056147672,3029.89500735,3094.11660164,19.388515215007374,25.751039640256742,0.8218088344522337,68.93568900446714,79.00355742857144,-31.064310995532864,25.642143043273148,104.86073231153239,5.945389481561869,0.0
