Date,Open,High,Low,Close,Volume,Close_lag1,Volume_lag1,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2011-03-07,6754.700195,6794.600098,6703.100098,6747.049805,0,6810.549805,0.0,41.863967283734816,6817.7649415,7081.65198246,-72.39715462097593,6.759024842875618,0.30535181732391975,34.26771464874708,144.09294785714292,-65.73228535125291,21.161957258941392,-70.67613634672092,-1.2441361293618391,0.0
2011-03-08,6730.299805,6898.350098,6722.850098,6871.700195,0,6747.049805,0.0,49.03990561634655,6818.28745125,7072.01298832,-61.49863474219637,14.125995454159792,0.6465495343797313,63.26628661138526,148.7750767142858,-36.73371338861474,17.750899907204772,17.435911149598994,-2.0301949075491987,0.0
2011-03-09,6879.950195,6914.200195,6809.0,6861.899902,0,6871.700195,0.0,48.53268404147316,6819.0074463500005,7061.9689844,-53.02800395698432,18.077259709862588,0.6172994146889939,60.986353898656134,150.2572195000001,-39.01364610134387,14.790959517853903,50.289366033359926,-1.5057114591510712,0.0
2011-03-10,6851.649902,6851.649902,6775.450195,6827.700195,0,6861.899902,0.0,46.7167956687888,6818.947461000001,7050.7779883,-48.47259381675212,18.106102802150062,0.5239380768819853,53.0301600629158,152.1786410714287,-46.96983993708421,12.433870026283971,4.125674719004148,-0.4229439697705839,0.0
2011-03-11,6780.399902,6798.5,6692.700195,6722.25,0,6827.700195,0.0,41.55408013659687,6819.03745125,7036.69098634,-52.640236527539855,11.1507517761288,0.235000015597564,28.498306867897945,150.95720550000013,-71.50169313210206,11.496783910708748,-80.69581988117189,0.2355911777556896,0.0
2011-03-14,6683.049805,6831.049805,6676.899902,6822.0,0,6722.25,0.0,47.46804712308901,6824.15495615,7023.0579883,-47.45358581022174,13.069906713316144,0.49389619497722326,51.70407103175769,144.68579092857155,-48.29592896824231,11.850753907211786,-47.59458160896699,2.1288092330785213,0.0
2011-03-15,6686.049805,6738.5,6630.899902,6689.049805,0,6822.0,0.0,41.44813139971329,6815.15495615,7007.01698244,-53.3222292094315,5.7610052626399835,0.15924367966011477,27.570185865631913,149.10721250000012,-72.42981413436809,11.87227453509996,-128.1364360795351,0.3412687797649916,0.0
2011-03-16,6689.25,6776.899902,6689.25,6733.299805,0,6689.049805,0.0,43.9939809223312,6809.06745615,6991.833974640001,-53.82146914862187,4.20940910889405,0.29795859214410425,41.87167999693479,146.7858187142859,-58.12832000306521,10.793126759080474,-71.77163420681384,-1.4367431101501404,0.0
2011-03-17,6651.649902,6690.799805,6624.399902,6633.850098,0,6733.299805,0.0,39.80503374934906,6797.65495615,6974.264980499999,-61.44655690915897,-2.7325412855254214,0.09292864857037446,10.691355118939448,142.210797857143,-89.30864488106054,9.264591297025559,-135.25915308205808,-2.2536351652411746,0.0
2011-03-18,6631.950195,6662.399902,6536.299805,6552.649902,0,6633.850098,0.0,36.72986334159631,6780.622461000001,6955.15797854,-73.1317269068677,-11.534163502807175,-0.009909521943742273,4.27564862054676,142.04293371428588,-95.72435137945324,7.201361061809829,-173.97317038412388,-3.786770677613438,0.0
2011-03-21,6578.899902,6581.200195,6489.649902,6504.850098,0,6552.649902,0.0,35.01496414097949,6764.262475649999,6934.335976599999,-85.22902845653607,-18.905164798946387,-0.011519341115002251,3.5803051489119495,127.82149821428584,-96.41969485108804,8.465646429327487,-192.74383145360807,-3.5897127485336466,0.0
2011-03-22,6530.75,6564.149902,6506.200195,6533.950195,0,6504.850098,0.0,36.94511402157874,6740.2549805,6918.338984399999,-91.43157769271784,-20.0861650717014,0.07852192154615471,10.434639601108511,118.66789885714297,-89.56536039889149,10.199379388293584,-166.52632294521376,-4.915086374777444,0.0
2011-03-23,6525.5,6601.399902,6505.299805,6595.649902,0,6533.950195,0.0,40.94983389839067,6721.69748535,6903.90297854,-90.36412487294729,-15.214966070841285,0.2237417822947908,24.967595535259694,116.61073507142866,-75.03240446474031,11.386513718490766,-122.72848019422217,-3.8801207217027067,0.0
2011-03-24,6605.899902,6669.799805,6604.0,6660.549805,0,6595.649902,0.0,44.91305001554768,6711.8899658499995,6893.22397464,-83.35740937853097,-6.566599173038384,0.3835463201596474,40.25433636904815,114.19998600000001,-59.74566363095186,11.542067174832436,-53.56768569225542,-2.4481214058345246,0.0
2011-03-25,6751.950195,6960.450195,6732.850098,6930.649902,0,6660.549805,0.0,57.65180336083964,6723.0999512,6885.355976579999,-55.51626680471145,17.01963204977376,0.9304210926692414,93.67029004801401,127.94646335714295,-6.329709951985994,12.725150512723918,117.55938542520362,3.100151020863562,0.0
2011-03-28,6901.149902,6938.700195,6857.200195,6912.350098,0,6930.649902,0.0,56.69520222654235,6734.72746585,6882.32397464,-34.52268619016195,30.41056631365184,0.8491374779691447,89.78333324869013,121.23217764285722,-10.216666751309868,13.188290527993658,125.31016334118662,1.3243931105247686,0.0
2011-03-29,6903.950195,7026.149902,6902.649902,6983.25,0,6912.350098,0.0,59.49912640623393,6750.5749756000005,6880.624970740001,-12.059124821700607,42.29929789741649,0.9229322753341853,92.00374613233922,122.53930657142863,-7.996253867660785,14.026056864299518,150.7266883502589,4.398235976357778,0.0
2011-03-30,6993.200195,7061.799805,6986.299805,7010.049805,0,6983.25,0.0,60.539206413819244,6759.5049561,6877.261962940001,7.803213605609017,49.72930506418368,0.9219891886266087,90.95516756558814,121.9750278571429,-9.044832434411868,15.855668491841332,157.88304087000355,4.110168981254803,0.0
2011-03-31,7021.450195,7192.350098,7021.450195,7148.100098,0,7010.049805,0.0,65.45980090580754,6777.56997075,6873.00696294,34.23277980692092,60.92709309615265,1.0384458690870884,93.70286215204072,125.35362021428578,-6.297137847959276,18.71543755892133,179.47325529518284,7.751908656408113,0.0
2011-04-01,7136.799805,7174.899902,7084.5,7109.850098,0,7148.100098,0.0,63.11157659078192,6792.5349854,6869.861962939999,51.51073772856125,62.564037597064534,0.9233367486114883,88.25957350380475,120.80004871428582,-11.74042649619526,21.364309458976315,154.92692284292738,8.503433028368136,0.0
2011-04-04,7130.25,7281.350098,7130.25,7267.850098,0,7109.850098,0.0,68.18808434375813,6818.57500005,6868.143964899999,77.00981105842311,70.45048584337563,1.0226512405690185,98.29480906178783,119.40004171428583,-1.705190938212172,24.577480632915897,168.0520382888341,11.729709193984261,0.0
2011-04-05,7265.5,7324.100098,7188.350098,7313.799805,0,7267.850098,0.0,69.50254880146673,6840.6799805499995,6869.423964900001,99.759573827655,74.56019643630276,0.9893297763372951,98.76561920059753,122.82146335714295,-1.2343807994024656,28.46166995489995,156.52746408429599,11.935346715632544,0.0
2011-04-06,7305.75,7344.899902,7242.299805,7270.850098,0,7313.799805,0.0,66.72716014063349,6861.12749035,6868.9389648999995,113.03136097428433,70.26558501638797,0.8936636529295747,91.34173586670562,122.37147721428586,-8.658264133294384,33.218693202838054,135.9924029871472,10.237053300771137,0.0
2011-04-07,7249.75,7249.75,7190.299805,7215.399902,0,7270.850098,0.0,63.217324701974334,6880.512475699999,6868.39696294,117.73175705739504,59.97278361642458,0.8080705249538774,84.85822858813212,119.11791978571442,-15.141771411867873,38.49178804334086,100.6616905178471,8.330394835926015,0.0
2011-04-08,7205.600098,7249.0,7136.5,7168.799805,0,7215.399902,0.0,60.34461935107186,6902.839965950001,6868.841962939999,116.36612947532285,46.88572403745897,0.7405746760124836,79.0257174065095,120.61432742857154,-20.9742825934905,42.084421055940574,81.25790582710393,3.436184288161437,0.0
2011-04-11,7107.5,7207.5,7099.200195,7157.850098,0,7168.799805,0.0,59.6586124580371,6919.632470850001,6870.69196294,113.0985516074843,34.89451646531916,0.7116606638446534,77.72155998214467,124.11432750000007,-22.278440017855324,45.18792273315758,65.81105155555042,3.55161408955591,0.0
2011-04-13,7106.200195,7328.75,7089.5,7306.100098,0,7157.850098,0.0,65.39462819722155,6950.484985499999,6877.388964900001,121.04367787700994,34.27171381829038,0.8081661765316793,94.76315168955168,134.3393205714286,-5.236848310448314,48.7873283286655,81.16502835304395,4.623206930870305,0.0
2011-04-15,7297.899902,7298.25,6824.049805,6842.149902,0,7306.100098,0.0,44.209323460852524,6955.92749035,6876.258964899999,88.96983726433518,1.758298549323328,0.4002608498551621,17.857991831004686,163.4750627142858,-82.14200816899532,49.55056011664112,9.49485803689973,-2.395131385232707,0.0
2011-04-18,6764.399902,6852.450195,6638.299805,6651.049805,0,6842.149902,0.0,38.654537265702814,6956.7874757,6870.04696296,47.61780025389635,-31.67499055027966,0.23104440228139564,1.804415263192356,157.3500627142858,-98.19558473680765,48.37726535978505,-70.22817923674194,-6.953600064149523,0.0
2011-04-19,6650.299805,6703.200195,6619.100098,6668.450195,0,6651.049805,0.0,39.401158875515904,6962.5774903500005,6863.437968820001,16.062665211317835,-50.58410019499162,0.23415911494098346,6.79940897311133,157.53578392857156,-93.20059102688867,47.989840688454585,-87.68775595270748,-6.2082870512862876,0.0
2011-04-20,6745.799805,6825.600098,6745.799805,6818.149902,0,6668.450195,0.0,45.54198203834199,6978.24248055,6862.787968819999,3.0758622165249108,-50.856722327187505,0.3445870455764615,27.42489084496917,159.93934842857152,-72.57510915503083,46.899474873506946,-56.53246077545698,-6.187527121999259,0.0
2011-04-21,6859.799805,6899.350098,6762.649902,6780.850098,0,6818.149902,0.0,44.33641023485406,6990.5874757,6861.17997078,-10.103861241293089,-51.22915644697623,0.28194259962868695,22.285759669342642,164.0929477857144,-77.71424033065736,45.05654746809041,-59.647015426903806,-7.286905865753324,0.0
2011-04-25,6778.450195,6856.549805,6773.350098,6834.399902,0,6780.850098,0.0,46.52501744226331,7002.5249757,6860.917968819999,-16.049881158465723,-45.74014096201376,0.3134176901898204,29.663800239879944,157.01433450000007,-70.33619976012005,42.598270354476675,-65.80811039333892,-6.0027395712649145,0.0
2011-04-26,6825.950195,6853.649902,6775.649902,6825.350098,0,6834.399902,0.0,46.19445581262711,7010.7649903500005,6860.846972740001,-21.246190700211628,-40.7491603108509,0.28427720782934024,28.416926935405996,156.12862721428579,-71.583073064594,40.0956571904303,-73.62840138768134,-5.40579606532805,0.0
2011-04-27,6817.899902,6832.25,6792.549805,6809.100098,0,6825.350098,0.0,45.568377959436695,7004.687500149999,6862.6199708,-26.36953813670516,-36.69800613147962,0.2766675806411558,26.178017540495226,146.7143554285715,-73.82198245950478,37.553823063092864,-73.72263864533136,-5.017572212703181,0.0
