Date,Open,High,Low,Close,Volume,Close_lag1,Volume_lag1,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
1/2/2012,2478.100098,2501.050049,2439.25,2495.100098,0,2464.600098,0,37.45026422,2609.785022,2788.986011,-88.70073185,-1.396019239,0.279598767,19.85074766,72.63935221,-80.14925234,41.59643362,-82.89521166,-2.622641756,0
1/3/2012,2519.050049,2624.649902,2519.050049,2618.649902,0,2495.100098,0,49.02612033,2597.452515,2782.537007,-75.61368713,9.35282038,0.545898845,71.54532483,76.56075629,-28.45467517,42.39151132,-8.789690506,5.992463293,0
1/4/2012,2629.350098,2647,2603.850098,2626.649902,0,2618.649902,0,49.67556058,2584.920007,2775.296006,-63.86050016,16.88480588,0.609433901,74.73575354,74.01431721,-25.26424646,42.04498566,32.36956969,3.605163278,0
1/5/2012,2624.949951,2651.699951,2591.149902,2610.100098,0,2626.649902,0,48.30446928,2576.082507,2768.057007,-55.24449109,20.40065196,0.60243201,80.41898678,69.85360293,-19.58101322,41.82929728,38.61533363,2.55192026,0
1/6/2012,2587.699951,2629,2542.050049,2601.949951,0,2610.100098,0,47.60759078,2568.052502,2761.439004,-48.51458376,21.70444743,0.619482271,76.58271995,71.58930321,-23.41728005,39.90935544,24.0602021,2.876403662,0
1/9/2012,2601.399902,2617.050049,2549.949951,2603.899902,0,2601.949951,0,47.80162114,2565.644995,2754.658003,-42.53345121,22.14846399,0.639196007,77.50056012,67.84645307,-22.49943988,38.20072136,32.36348745,1.564078798,0
1/10/2012,2618.050049,2696.149902,2618.050049,2686.350098,0,2603.899902,0,55.33398404,2564.459998,2748.289004,-30.78595271,27.11676999,0.959993629,96.18536094,69.32859593,-3.814639057,37.8314117,130.6523083,6.362726515,0
1/11/2012,2700.699951,2755.5,2689.600098,2748.5,0,2686.350098,0,60.01755406,2569.277502,2738.858003,-16.27376909,33.30316289,1.091290582,97.78656126,68.92858893,-2.213438735,35.83812602,196.1280646,10.87579607,0
1/12/2012,2747.949951,2795.75,2735.399902,2780.949951,0,2748.5,0,62.24367037,2575.707495,2731.334004,-2.129948712,37.95758661,1.084988153,95.8485136,68.53573179,-4.151486396,33.71514895,206.5738877,11.85319059,0
1/13/2012,2796.800049,2914.300049,2796.800049,2872.300049,0,2780.949951,0,67.69634745,2590.307495,2726.527007,16.26239442,45.07994379,1.140950559,91.1588263,75.10358543,-8.841173701,32.45241767,237.5086019,16.54223545,0
1/16/2012,2854.75,2904.649902,2831.300049,2882.399902,0,2872.300049,0,68.24242962,2606.312488,2722.071006,31.29265127,48.08816052,1.040997916,93.28488713,75.37142507,-6.715112874,31.54879103,193.3141775,15.52241549,0
1/17/2012,2900.850098,3015.449951,2900.850098,2984.899902,0,2882.399902,0,73.19485579,2632.027478,2719.842002,50.88807701,54.14686901,1.092675934,94.69801257,79.87857493,-5.301987435,32.24677298,203.2579099,13.98621479,0
1/18/2012,2995.5,2995.5,2896.100098,2927.050049,0,2984.899902,0,66.85782173,2651.61748,2715.466001,61.04610573,51.44391818,0.928364099,84.65812053,83.22856793,-15.34187947,33.40598628,151.8580642,11.43662681,0
1/19/2012,2959.899902,3013.699951,2959.899902,3006.850098,0,2927.050049,0,70.63464235,2674.70249,2712.628003,74.67451075,52.05785856,0.96917586,98.50748807,85.4749755,-1.492511928,35.30090916,148.824562,15.20056646,0
1/20/2012,3023.699951,3027.600098,2973.5,3002.449951,0,3006.850098,0,70.15987285,2698.36499,2711.421001,84.15003865,49.22670917,0.904772179,95.05453848,84.924979,-4.945461523,37.58994017,128.666914,15.39230222,0
1/23/2012,2998.699951,3005.550049,2926.449951,2936.149902,0,3002.449951,0,63.26022188,2716.982483,2710.35,85.32621331,40.32230706,0.785113379,81.16564993,81.32142857,-18.83435007,41.00153317,96.50383541,12.75970707,0
1/24/2012,2934.75,3004.850098,2918.75,2985.600098,0,2936.149902,0,65.9498728,2739.979993,2711.611001,89.21993614,35.37282391,0.813987786,91.35001632,84.38929971,-8.649983681,44.8263046,90.98951556,11.13965005,0
1/25/2012,3005.850098,3050.050049,3000.800049,3042.350098,0,2985.600098,0,68.77503795,2768.152502,2715.130005,95.7807302,33.54689438,0.848750628,98.48426161,84.66786414,-1.515738386,49.20599289,102.5541014,10.69128972,0
1/27/2012,3078,3119.25,3077.149902,3101.649902,0,3042.350098,0,71.44148407,2798.922498,2719.794004,104.5597504,33.8607317,0.881719828,96.90846716,83.9500035,-3.091532845,54.88130316,115.4767035,11.53202886,0
1/30/2012,3082.350098,3082.350098,2993.300049,3008.300049,0,3101.649902,0,62.40689267,2826.107495,2723.834004,102.7998287,25.68064795,0.74361867,77.8631361,86.89641457,-22.1368639,58.45940295,81.44892387,4.734881373,0
1/31/2012,3026.300049,3089.899902,2982.100098,3073.800049,0,3008.300049,0,65.68590426,2855.042493,2729.932007,105.4743931,22.6841699,0.807959098,89.42163124,88.00711486,-10.57836876,60.4060721,83.88641992,6.640305076,0
2/1/2012,3078.100098,3172.149902,3057.800049,3164.649902,0,3073.800049,0,69.64126429,2882.342493,2739.788003,113.614961,24.65979027,0.88936072,98.28277046,91.23568279,-1.717229536,61.80131089,110.8853612,6.021977483,0
2/2/2012,3191.600098,3232.600098,3172.149902,3215.300049,0,3164.649902,0,71.60632611,2911.775,2749.867002,122.7385108,27.02667203,0.909491449,96.03027833,91.77854693,-3.969721674,63.16501123,132.1987646,9.847798814,0
2/3/2012,3215.649902,3215.649902,3159.649902,3179.25,0,3215.300049,0,68.22159453,2940.232495,2760.272002,125.6121279,23.92023127,0.831654493,86.70568366,86.25353993,-13.29431634,62.75901432,117.0006987,5.733571558,0
2/6/2012,3219.449951,3250.050049,3190.850098,3222.850098,0,3179.25,0,70.06459029,2971.277502,2771.381006,129.9100578,22.57452897,0.865387208,92.31531155,86.07141107,-7.684688449,62.21573574,130.1453393,7.340676801,0
2/7/2012,3267.300049,3267.300049,3158.050049,3171.550049,0,3222.850098,0,65.26825809,2999.66001,2782.508008,127.7046822,16.29532271,0.778623224,74.20527677,84.37140757,-25.79472323,58.93681915,112.7929102,8.017306843,0
2/8/2012,3182.899902,3254.300049,3165.850098,3222.949951,0,3171.550049,0,67.6572609,3026.490002,2792.063008,128.6217051,13.76987643,0.843140231,87.27583079,83.58926821,-12.72416921,55.57220313,111.7923998,7.949820646,0
2/9/2012,3201.199951,3291.550049,3175.399902,3286.899902,0,3222.949951,0,70.38650494,3053.409998,2803.665005,132.9757339,14.49912421,0.920978711,98.75264314,85.69642857,-1.247356864,52.35654477,120.2479298,8.038187458,0
2/10/2012,3246.199951,3346.350098,3246.199951,3310.5,0,3286.899902,0,71.34742553,3079.8875,2815.669004,136.7542149,14.62208419,0.929006894,91.61597526,88.98571779,-8.384024739,49.18415128,132.3277254,6.73351618,0
